,timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2018-01-15 14:00:00,,14067.03,14249.99,13900.0,13990.01,1534.869969,1516031999999.0,21612474.65129951,14095.0,816.714101,11506527.00780604,0.0
2018-01-15 16:00:00,,13990.01,14100.0,13770.0,13825.05,1016.143404,1516039199999.0,14182789.97240393,11404.0,456.184834,6370173.6614477,0.0
2018-01-15 18:00:00,,13801.05,13899.0,13655.21,13760.0,852.656543,1516046399999.0,11752397.03679728,10366.0,347.144782,4784729.8149065,0.0
2018-01-15 20:00:00,,13774.97,13841.75,13556.99,13801.2,888.878236,1516053599999.0,12196974.11391949,11119.0,476.884866,6544623.48994724,0.0
2018-01-15 22:00:00,,13801.34,13815.0,13340.64,13539.93,1030.618266,1516060799999.0,14008449.16345893,9380.0,493.529308,6709448.69181313,0.0
2018-01-16 00:00:00,,13500.0,13542.93,12501.0,12973.76,4352.415392,1516067999999.0,56569378.11762286,27193.0,2159.055195,28130133.40722976,0.0
2018-01-16 02:00:00,,12973.76,13211.1,12644.7,12828.99,2765.601235,1516075199999.0,35702181.53778322,18685.0,1332.71501,17221843.08128175,0.0
2018-01-16 04:00:00,,12829.98,13169.0,12802.05,13055.0,1375.356437,1516082399999.0,17759541.79646088,10744.0,576.096819,7445321.72856623,0.0
2018-01-16 06:00:00,,13055.0,13114.16,12222.0,12347.32,2011.169571,1516089599999.0,25666633.28621035,14174.0,869.841363,11119641.94612898,0.0
2018-01-16 08:00:00,,12340.0,12488.0,10620.88,10900.01,11142.338103,1516096799999.0,128869191.89176403,59413.0,5204.444389,60331083.10364895,0.0
2018-01-16 10:00:00,,10900.02,12250.0,10900.02,12127.16,6237.922996,1516103999999.0,73184439.07007676,45658.0,3340.805447,39204358.92959495,0.0
2018-01-16 12:00:00,,12140.0,12200.0,11000.0,11288.82,4747.369956,1516111199999.0,55361529.35128869,35595.0,2419.466132,28220492.40464418,0.0
2018-01-16 14:00:00,,11286.97,12050.0,11200.0,11964.02,3352.491191,1516118399999.0,39001753.19716978,24472.0,1704.732742,19860071.63191656,0.0
2018-01-16 16:00:00,,11963.9,11988.47,10878.0,10910.88,3368.45617,1516125599999.0,38434283.46092891,27154.0,1631.317626,18590141.90333722,0.0
2018-01-16 18:00:00,,10898.21,11523.3,10575.35,11064.52,4920.016389,1516132799999.0,54056553.34609528,34571.0,2423.266059,26673927.61838974,0.0
2018-01-16 20:00:00,,11082.12,11281.13,9880.0,10049.0,6821.709347,1516139999999.0,71196934.29327297,41970.0,2782.230361,29152316.94946119,0.0
2018-01-16 22:00:00,,10040.0,11439.0,9035.0,10900.0,12306.322388,1516147199999.0,126348408.8007287,78614.0,5909.430574,60827737.22954685,0.0
2018-01-17 00:00:00,,10899.99,11488.88,10593.0,10670.68,6587.364415,1516154399999.0,72237539.05126926,44162.0,3311.252556,36320644.87981817,0.0
2018-01-17 02:00:00,,10670.63,10958.31,9777.0,10415.99,6284.470551,1516161599999.0,64648395.15644599,42612.0,3043.096503,31358340.58256708,0.0
2018-01-17 04:00:00,,10415.99,10915.92,9950.55,10539.99,4724.865708,1516168799999.0,49157223.29547005,32626.0,2427.227061,25252184.77713028,0.0
2018-01-17 06:00:00,,10534.04,11111.0,10517.0,10765.01,3525.288941,1516175999999.0,38265361.74505623,28440.0,1602.886474,17407847.01894297,0.0
2018-01-17 08:00:00,,10777.93,10799.78,9910.0,10250.0,4052.779975,1516183199999.0,42063860.12317695,27941.0,1818.02425,18889751.5369824,0.0
2018-01-17 10:00:00,,10255.01,10360.0,9587.99,9808.14,5649.564174,1516190399999.0,56320428.91287627,40413.0,2660.791514,26551826.2760247,0.0
2018-01-17 12:00:00,,9850.76,10333.01,9711.95,9720.0,3907.665157,1516197599999.0,39107683.57298546,29843.0,2072.582064,20762189.83479824,0.0
2018-01-17 14:00:00,,9722.0,9856.24,9037.94,9227.47,10113.071369,1516204799999.0,94415115.18324985,62934.0,4582.637369,42853505.46029386,0.0
2018-01-17 16:00:00,,9227.46,10349.95,9150.01,9849.99,8213.185231,1516211999999.0,80904063.30480133,56426.0,4127.585114,40652149.62077722,0.0
2018-01-17 18:00:00,,9840.01,10600.83,9620.03,10390.0,3540.583442,1516219199999.0,35303966.51846479,30993.0,1861.119396,18595373.14506481,0.0
2018-01-17 20:00:00,,10366.0,11487.0,10181.89,11419.0,7680.542833,1516226399999.0,83705466.00963211,59971.0,3796.101651,41423897.29442777,0.0
2018-01-17 22:00:00,,11419.0,11680.99,10351.02,10988.79,8052.41485,1516233599999.0,88025077.25777762,60932.0,4109.494185,44979581.00355161,0.0
2018-01-18 00:00:00,,10972.59,11500.0,10650.0,11380.01,4689.9539,1516240799999.0,51863204.9015078,34645.0,2403.001586,26610342.59983345,0.0
2018-01-18 02:00:00,,11377.78,11600.0,10902.01,10955.45,4762.053506,1516247999999.0,53937491.76235825,40845.0,2400.973466,27210180.7347764,0.0
2018-01-18 04:00:00,,10950.01,11325.06,10500.25,10800.97,4674.010789,1516255199999.0,50522244.93194645,38056.0,2293.277769,24817847.05915482,0.0
2018-01-18 06:00:00,,10789.12,11108.93,10435.33,10472.97,3522.562885,1516262399999.0,38011298.4296534,27919.0,1700.9491,18379689.70987821,0.0
2018-01-18 08:00:00,,10461.71,11235.0,10440.01,11050.24,3379.67351,1516269599999.0,36666485.08001229,27019.0,1842.788946,20006113.11311374,0.0
2018-01-18 10:00:00,,11052.29,11499.0,10898.55,11413.78,3345.989987,1516276799999.0,37699001.29523101,30087.0,1586.116792,17881417.75420161,0.0
2018-01-18 12:00:00,,11413.78,11878.82,11230.0,11380.0,5106.040858,1516283999999.0,58919603.82562043,44411.0,2537.44565,29281984.15133106,0.0
2018-01-18 14:00:00,,11371.0,11811.0,11315.0,11700.0,3351.238546,1516291199999.0,38851448.002511,28397.0,1661.275978,19261400.99754454,0.0
2018-01-18 16:00:00,,11696.99,11700.06,10900.0,10910.33,4520.210964,1516298399999.0,51025935.26877091,34271.0,2010.757944,22689599.76174102,0.0
2018-01-18 18:00:00,,10910.33,11551.84,10888.0,11541.94,3025.687832,1516305599999.0,34119635.42627624,23636.0,1524.227407,17204962.98659022,0.0
2018-01-18 20:00:00,,11535.0,11742.95,11131.64,11324.99,2741.763051,1516312799999.0,31426114.07725324,22393.0,1320.355878,15144400.98684597,0.0
2018-01-18 22:00:00,,11324.99,11333.19,10635.3,10961.97,5345.249109,1516319999999.0,58247151.0572636,41433.0,2533.212329,27603865.81021583,0.0
2018-01-19 00:00:00,,10960.0,11435.0,10833.0,11186.05,2615.601286,1516327199999.0,29215755.61639982,20578.0,1246.399056,13924501.09740677,0.0
2018-01-19 02:00:00,,11200.0,11230.0,10360.0,10830.52,5616.131511,1516334399999.0,60235905.39360251,41172.0,2693.919081,28877679.35548584,0.0
2018-01-19 04:00:00,,10830.52,11201.0,10601.0,11120.04,3132.606898,1516341599999.0,34280532.77754078,24160.0,1648.861867,18053561.67478644,0.0
2018-01-19 06:00:00,,11105.01,11333.0,10901.11,11069.72,2355.775377,1516348799999.0,26207253.82575563,17545.0,1197.695347,13320478.40010566,0.0
2018-01-19 08:00:00,,11060.0,11580.0,10950.0,11292.75,3474.880643,1516355999999.0,39546273.40425402,26308.0,1672.17384,19031235.19290729,0.0
2018-01-19 10:00:00,,11301.34,11596.0,11247.71,11530.22,2423.534269,1516363199999.0,27776653.58968059,19121.0,1275.556308,14618724.82637141,0.0
2018-01-19 12:00:00,,11535.18,11795.0,11501.0,11570.0,3316.165045,1516370399999.0,38667245.04814394,25854.0,1682.674594,19618203.25310155,0.0
2018-01-19 14:00:00,,11570.0,11695.0,11123.0,11400.0,3104.323745,1516377599999.0,35382982.67333399,26999.0,1501.288818,17114048.30869224,0.0
2018-01-19 16:00:00,,11383.16,11700.0,11180.22,11235.93,2600.086748,1516384799999.0,29791396.31409936,23036.0,1137.598839,13060382.99463169,0.0
2018-01-19 18:00:00,,11246.0,11339.96,11003.0,11160.5,2510.509631,1516391999999.0,28060962.11079269,21949.0,1181.946908,13214440.16903158,0.0
2018-01-19 20:00:00,,11141.1,11445.7,11061.22,11230.97,1468.081019,1516399199999.0,16558557.0848641,14574.0,809.564231,9130788.29551277,0.0
2018-01-19 22:00:00,,11245.0,11487.39,11170.0,11474.98,1511.679249,1516406399999.0,17049981.38811177,11975.0,823.737466,9295633.32418918,0.0
2018-01-20 00:00:00,,11474.98,11650.93,11412.45,11639.94,1680.853109,1516413599999.0,19414354.69140128,13779.0,894.861518,10339986.4638604,0.0
2018-01-20 02:00:00,,11639.0,11795.0,11545.0,11749.93,1980.568861,1516420799999.0,23175559.40370512,14624.0,1081.221462,12651709.54544274,0.0
2018-01-20 04:00:00,,11749.91,12869.0,11545.0,12751.01,6045.473961,1516427999999.0,74646604.78650542,44123.0,3007.602416,37039412.23299383,0.0
2018-01-20 06:00:00,,12769.93,12844.0,12312.96,12660.98,3853.987005,1516435199999.0,48333590.68884146,30014.0,1809.907652,22697099.41620834,0.0
2018-01-20 08:00:00,,12660.98,12835.0,12500.0,12554.55,2481.450197,1516442399999.0,31391540.56910904,21249.0,1339.824572,16958573.04872947,0.0
2018-01-20 10:00:00,,12554.6,12600.0,12300.0,12320.01,1785.077525,1516449599999.0,22286797.36851529,16574.0,841.77836,10515290.11388541,0.0
2018-01-20 12:00:00,,12320.05,12670.0,12240.24,12451.06,1851.308412,1516456799999.0,23055677.31827352,17716.0,860.446883,10721387.1178042,0.0
2018-01-20 14:00:00,,12451.06,12700.0,12444.0,12539.05,1621.210264,1516463999999.0,20395634.04338826,16928.0,736.805163,9274107.00615206,0.0
2018-01-20 16:00:00,,12539.08,12985.0,12535.0,12850.0,2672.574358,1516471199999.0,34228936.70607135,25492.0,1409.590942,18044189.45876786,0.0
2018-01-20 18:00:00,,12850.0,13099.0,12680.0,12770.02,2250.284973,1516478399999.0,29036537.53620836,22266.0,1047.567403,13524583.94300017,0.0
2018-01-20 20:00:00,,12779.53,12919.0,12600.0,12875.0,1290.494121,1516485599999.0,16483366.16152795,15125.0,644.398505,8235469.62992805,0.0
2018-01-20 22:00:00,,12892.99,12929.97,12704.0,12799.94,1255.575041,1516492799999.0,16112508.50742341,13757.0,715.191129,9181849.92793474,0.0
2018-01-21 00:00:00,,12799.8,12799.8,12201.0,12508.95,3265.574604,1516499999999.0,40623456.15920187,27992.0,1436.587743,17868971.59594562,0.0
2018-01-21 02:00:00,,12508.96,12650.0,12330.2,12400.0,1865.050281,1516507199999.0,23317956.13686987,17066.0,925.65948,11575480.36303043,0.0
2018-01-21 04:00:00,,12409.96,12410.0,11854.48,11938.14,4783.112135,1516514399999.0,57840397.02807517,39987.0,2325.537808,28129058.57390221,0.0
2018-01-21 06:00:00,,11962.44,12100.0,11300.0,11701.14,5195.377284,1516521599999.0,60919416.59671367,42651.0,2576.612702,30239725.60817912,0.0
2018-01-21 08:00:00,,11721.43,11990.0,11515.0,11633.23,3815.047089,1516528799999.0,44744496.48031669,31885.0,2079.673644,24396118.08923652,0.0
2018-01-21 10:00:00,,11638.5,12194.18,11600.54,12194.18,2873.364003,1516535999999.0,34190308.24803766,24408.0,1548.112603,18427997.70809225,0.0
2018-01-21 12:00:00,,12194.18,12291.35,11883.04,11995.96,2515.910017,1516543199999.0,30432601.1006387,23608.0,1136.115466,13737857.55349635,0.0
2018-01-21 14:00:00,,11995.98,12081.99,11403.0,11412.0,3326.12188,1516550399999.0,38947961.88820436,31214.0,1621.353698,18985980.72411061,0.0
2018-01-21 16:00:00,,11420.99,11440.0,11024.0,11311.43,5990.36307,1516557599999.0,67199136.50258356,51806.0,2920.312268,32769263.78494119,0.0
2018-01-21 18:00:00,,11311.45,11548.99,11100.01,11356.99,2408.202887,1516564799999.0,27306455.47445571,22251.0,1318.243625,14951193.53865591,0.0
2018-01-21 20:00:00,,11356.99,11400.0,10965.0,11238.99,3033.97327,1516571999999.0,33713843.99510223,26478.0,1483.394331,16492013.40295823,0.0
2018-01-21 22:00:00,,11238.99,11542.39,11079.0,11530.0,2307.676906,1516579199999.0,26053201.20869289,20861.0,1203.156693,13580789.03928654,0.0
2018-01-22 00:00:00,,11530.0,11770.0,11310.0,11370.38,2913.758107,1516586399999.0,33693971.59533439,26924.0,1405.904331,16254200.18191488,0.0
2018-01-22 02:00:00,,11381.01,11561.1,11149.0,11502.93,2190.215081,1516593599999.0,24916932.31745552,18380.0,1098.29049,12498277.97016663,0.0
2018-01-22 04:00:00,,11480.56,11765.0,11400.0,11470.0,2425.411156,1516600799999.0,28069066.93700964,20962.0,1201.555862,13912390.944233,0.0
2018-01-22 06:00:00,,11470.0,11750.0,11452.0,11743.97,2066.964868,1516607999999.0,24007049.76813796,19092.0,1003.262563,11655235.53145757,0.0
2018-01-22 08:00:00,,11745.0,11926.35,11620.0,11767.0,2100.290192,1516615199999.0,24767591.70179667,21397.0,1002.055259,11817950.41218272,0.0
2018-01-22 10:00:00,,11767.0,11788.96,11231.0,11240.0,2290.113157,1516622399999.0,26461482.35615275,21494.0,1108.199333,12816483.33146651,0.0
2018-01-22 12:00:00,,11240.0,11380.0,10284.55,10519.97,7715.458866,1516629599999.0,83464592.63977915,59266.0,3331.404169,36087782.74088255,0.0
2018-01-22 14:00:00,,10519.96,10868.88,10139.97,10330.0,6394.001234,1516636799999.0,67448744.94912048,50217.0,3285.072465,34685588.15893543,0.0
2018-01-22 16:00:00,,10330.06,10750.0,10231.0,10540.0,4304.586958,1516643999999.0,45208861.5192282,35168.0,2174.376753,22845886.29845707,0.0
2018-01-22 18:00:00,,10538.0,10650.0,10320.0,10540.71,2476.295342,1516651199999.0,25939585.81975923,21865.0,1290.545318,13524420.41716784,0.0
2018-01-22 20:00:00,,10507.01,10555.96,9900.24,10305.61,4849.22378,1516658399999.0,49372896.0312558,36591.0,2193.514118,22347062.25907281,0.0
2018-01-22 22:00:00,,10305.61,10849.0,10224.98,10760.05,4026.28805,1516665599999.0,42365738.57366726,31908.0,2206.395167,23232200.87968497,0.0
2018-01-23 00:00:00,,10760.05,10900.07,10502.0,10567.9,2825.035734,1516672799999.0,30336066.48367048,24841.0,1401.516208,15052056.26102719,0.0
2018-01-23 02:00:00,,10558.2,10998.0,10527.09,10835.0,2206.499733,1516679999999.0,23800095.62665217,21096.0,1126.109267,12149304.61082614,0.0
2018-01-23 04:00:00,,10830.82,10941.54,10233.01,10363.27,3518.00414,1516687199999.0,36934924.43372362,31686.0,1738.326312,18263818.03689422,0.0
2018-01-23 06:00:00,,10363.76,10550.0,10108.4,10250.0,2888.767929,1516694399999.0,29769129.3589459,23775.0,1325.273285,13664810.50571146,0.0
2018-01-23 08:00:00,,10250.85,10645.06,10155.0,10373.02,2422.989561,1516701599999.0,25334946.77347521,24124.0,1363.634213,14269842.0926335,0.0
2018-01-23 10:00:00,,10379.95,10489.99,9905.0,10143.1,3395.303875,1516708799999.0,34476718.85229205,30486.0,1489.875504,15141923.20985239,0.0
2018-01-23 12:00:00,,10143.01,10400.03,9987.02,10300.13,3614.062309,1516715999999.0,36895247.18179349,30630.0,1933.404535,19739927.89154571,0.0
2018-01-23 14:00:00,,10300.4,10770.54,10228.79,10750.0,3118.160092,1516723199999.0,32759808.15164279,29545.0,1771.636441,18646527.96382366,0.0
2018-01-23 16:00:00,,10750.0,11399.0,10740.0,11129.62,5800.161029,1516730399999.0,64475747.11132815,58542.0,2959.921682,32887796.91611957,0.0
2018-01-23 18:00:00,,11129.62,11344.95,10822.0,10952.98,2841.605136,1516737599999.0,31585009.04767234,31307.0,1371.217096,15236380.62470053,0.0
2018-01-23 20:00:00,,10952.96,11152.78,10766.0,10980.35,2362.217912,1516744799999.0,25904508.08077339,23637.0,1102.486216,12093329.54532432,0.0
2018-01-23 22:00:00,,10998.93,11199.0,10678.0,10799.18,2481.115102,1516751999999.0,27147212.13101114,25617.0,1164.393069,12753801.61484103,0.0
2018-01-24 00:00:00,,10799.14,10894.08,10503.0,10563.85,2474.596216,1516759199999.0,26375499.97218594,25594.0,1093.305375,11656177.14576478,0.0
2018-01-24 02:00:00,,10557.63,10866.11,10503.01,10820.32,1730.70512,1516766399999.0,18527096.03742831,18175.0,889.618472,9523222.49048073,0.0
2018-01-24 04:00:00,,10820.32,10823.0,10500.0,10640.98,1965.005012,1516773599999.0,20873314.60727235,18121.0,899.036184,9551287.32968381,0.0
2018-01-24 06:00:00,,10633.07,11100.1,10630.0,10956.0,2600.202526,1516780799999.0,28327843.03678676,29065.0,1392.650996,15156552.71347544,0.0
2018-01-24 08:00:00,,10955.99,11050.2,10729.0,10990.19,1338.059832,1516787999999.0,14574756.77739323,17189.0,642.327514,7001715.25317542,0.0
2018-01-24 10:00:00,,10995.0,11234.0,10950.0,11111.0,2767.735385,1516795199999.0,30617485.50024391,26099.0,1221.178533,13516389.97504218,0.0
2018-01-24 12:00:00,,11111.0,11398.0,11022.0,11333.77,3656.739159,1516802399999.0,41233648.36317463,36581.0,1747.594508,19702744.64956864,0.0
2018-01-24 14:00:00,,11333.7,11570.48,11040.0,11070.09,3924.922599,1516809599999.0,44374598.45174947,42555.0,1889.885401,21362628.7415343,0.0
2018-01-24 16:00:00,,11070.09,11171.4,10862.08,11124.97,2149.136608,1516816799999.0,23670502.69681056,25749.0,1053.284158,11601902.42072766,0.0
2018-01-24 18:00:00,,11124.97,11285.99,11000.0,11235.28,1677.413361,1516823999999.0,18681039.95883265,18728.0,812.320375,9046491.2769968,0.0
2018-01-24 20:00:00,,11235.28,11320.0,11135.86,11241.11,1427.389247,1516831199999.0,16016995.57871439,18117.0,677.68883,7607925.42379828,0.0
2018-01-24 22:00:00,,11248.93,11390.0,11057.0,11349.99,1446.682697,1516838399999.0,16197826.449608,17456.0,768.502742,8608184.20515413,0.0
2018-01-25 00:00:00,,11349.96,11471.61,11248.48,11359.69,1891.867968,1516845599999.0,21462318.95579836,21107.0,914.351137,10372337.70364016,0.0
2018-01-25 02:00:00,,11379.96,11794.05,11311.0,11688.5,2613.330332,1516852799999.0,30238151.35063696,26429.0,1348.732768,15610158.61962069,0.0
2018-01-25 04:00:00,,11691.28,11691.28,11430.0,11624.99,2180.321961,1516859999999.0,25231340.57426941,23296.0,1053.897974,12196230.10513439,0.0
2018-01-25 06:00:00,,11624.99,11675.0,11430.59,11460.0,1532.067586,1516867199999.0,17697897.83916437,17004.0,717.373565,8289718.29481043,0.0
2018-01-25 08:00:00,,11465.91,11483.98,11147.07,11373.03,1997.89689,1516874399999.0,22565492.02650591,20492.0,981.587518,11079229.91386177,0.0
2018-01-25 10:00:00,,11373.04,11461.01,11205.0,11215.0,1273.309216,1516881599999.0,14463102.84724615,15875.0,567.148559,6446701.53339801,0.0
2018-01-25 12:00:00,,11215.0,11293.0,11028.0,11252.35,1849.317194,1516888799999.0,20656172.4262602,19867.0,850.522813,9499648.38154794,0.0
2018-01-25 14:00:00,,11250.0,11327.73,10959.0,10999.0,2006.197772,1516895999999.0,22357445.78132472,20575.0,906.093539,10110035.32191463,0.0
2018-01-25 16:00:00,,10998.99,11195.0,10950.21,11056.0,1744.575593,1516903199999.0,19271389.20935229,18653.0,864.098069,9545479.65934943,0.0
2018-01-25 18:00:00,,11050.86,11303.9,11050.86,11237.57,1449.047993,1516910399999.0,16231853.12828495,13185.0,889.023205,9957316.85799853,0.0
2018-01-25 20:00:00,,11230.0,11395.0,11153.0,11242.58,1295.034321,1516917599999.0,14613777.0207523,14299.0,633.19463,7144322.46143038,0.0
2018-01-25 22:00:00,,11242.98,11332.1,11111.0,11175.27,1006.987357,1516924799999.0,11292423.81405667,10258.0,475.363142,5333509.39462858,0.0
2018-01-26 00:00:00,,11184.7,11391.0,11160.43,11280.0,1236.445101,1516931999999.0,13974156.66602564,14070.0,710.11536,8027145.15697069,0.0
2018-01-26 02:00:00,,11280.0,11643.0,11280.0,11507.34,2140.796863,1516939199999.0,24636753.82782422,19770.0,1188.68495,13673058.16118038,0.0
2018-01-26 04:00:00,,11507.36,11555.0,11351.68,11360.0,984.843471,1516946399999.0,11261543.43222605,10940.0,527.881922,6035176.49152598,0.0
2018-01-26 06:00:00,,11352.06,11440.0,11010.0,11010.0,2284.860443,1516953599999.0,25618333.89402574,21438.0,885.852442,9966222.97503496,0.0
2018-01-26 08:00:00,,11010.09,11034.95,10311.15,10490.0,7975.809207,1516960799999.0,84915953.81673875,69252.0,3609.306876,38430243.43245651,0.0
2018-01-26 10:00:00,,10490.0,10687.44,10354.92,10513.97,3315.052641,1516967999999.0,34866415.67843843,26148.0,1640.214586,17252432.21194644,0.0
2018-01-26 12:00:00,,10510.0,10833.65,10410.0,10549.09,3414.198721,1516975199999.0,36270478.33594052,27651.0,1529.067706,16243565.14915262,0.0
2018-01-26 14:00:00,,10549.09,11147.85,10537.85,11147.85,4306.922366,1516982399999.0,46941738.76871732,38868.0,1819.04239,19785175.95851945,0.0
2018-01-26 16:00:00,,11147.84,11399.0,11002.05,11187.01,3690.517422,1516989599999.0,41257632.33048643,38538.0,1639.636352,18334286.27745449,0.0
2018-01-26 18:00:00,,11187.0,11220.0,10868.8,10933.0,1432.412798,1516996799999.0,15798696.27168414,18762.0,688.569844,7593042.55947364,0.0
2018-01-26 20:00:00,,10932.99,11094.39,10821.0,10921.89,1131.242037,1517003999999.0,12403296.06377015,14105.0,503.859003,5523754.87626439,0.0
2018-01-26 22:00:00,,10921.0,11168.0,10800.93,11089.0,1143.77089,1517011199999.0,12537471.08787687,15178.0,588.558122,6464849.14332289,0.0
2018-01-27 00:00:00,,11089.0,11251.0,10920.0,10936.25,1359.967615,1517018399999.0,15038274.19862248,15850.0,586.268458,6486037.35355662,0.0
2018-01-27 02:00:00,,10936.16,11196.27,10842.69,10985.0,1449.4028,1517025599999.0,16024071.24229558,14874.0,663.028517,7326718.68509597,0.0
2018-01-27 04:00:00,,10985.0,11289.0,10963.0,11239.9,1352.551527,1517032799999.0,15055630.36391265,14352.0,612.222098,6813620.25805404,0.0
2018-01-27 06:00:00,,11232.33,11400.0,11150.28,11243.68,1874.613142,1517039999999.0,21164550.80244895,19076.0,956.020229,10798995.66685308,0.0
2018-01-27 08:00:00,,11243.68,11349.0,11145.01,11278.0,1103.255379,1517047199999.0,12388449.05058475,12277.0,529.844949,5949654.11630769,0.0
